URL,Extracted Data
https://portal.unilu.ch/details?code=HS231000,"Fr, 22.09.2023, 08:15 - 17:00 Uhr, 4.B47
Fr, 20.10.2023, 08:15 - 17:00 Uhr, 3.B55
Fr, 03.11.2023, 08:15 - 17:00 Uhr, 4.B01
Fr, 17.11.2023, 08:15 - 17:00 Uhr, 3.B55
Fr, 15.12.2023, 08:15 - 09:45 Uhr, 4.B55 (Prüfung)"
https://portal.unilu.ch/details?code=HS231266,"Mo, 11.09.2023, 09:15 - 14:00 Uhr, HS 5
Di, 12.09.2023, 09:15 - 14:00 Uhr, HS 5
Mi, 13.09.2023, 09:15 - 14:00 Uhr, HS 5
Do, 14.09.2023, 09:15 - 14:00 Uhr, HS 5
Fr, 15.09.2023, 09:15 - 13:00 Uhr, HS 4"
https://portal.unilu.ch/details?code=HS231281,"Mi, 20.09.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 27.09.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 04.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 11.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 18.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 25.10.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 08.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 15.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 22.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 29.11.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 06.12.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 13.12.2023, 16:15 - 18:00 Uhr, 4.B02
Mi, 20.12.2023, 16:15 - 17:45 Uhr, 4.A05 (Prüfung)"
https://portal.unilu.ch/details?code=HS231270,"Mo, 18.09.2023, 12:15 - 14:00 Uhr, 3.A05
Mo, 25.09.2023, 12:15 - 14:00 Uhr, 3.A05
Mo, 09.10.2023, 12:15 - 14:00 Uhr, 3.A05
Mo, 16.10.2023, 12:15 - 14:00 Uhr, 3.A05
Mo, 23.10.2023, 12:15 - 14:00 Uhr, 3.A05
Mo, 30.10.2023, 12:15 - 14:00 Uhr, 3.A05
Mo, 06.11.2023, 12:15 - 14:00 Uhr, 3.A05
Mo, 13.11.2023, 12:15 - 14:00 Uhr, 3.A05
Mo, 20.11.2023, 12:15 - 14:00 Uhr, 3.A05
Mo, 27.11.2023, 12:15 - 14:00 Uhr, 3.A05
Mo, 04.12.2023, 12:15 - 14:00 Uhr, 3.A05
Mo, 11.12.2023, 12:15 - 14:00 Uhr, 3.A05
Mo, 18.12.2023, 12:15 - 13:45 Uhr, HS 8 (Prüfung)
Mo, 18.12.2023, 12:15 - 14:00 Uhr, 3.A05"
https://portal.unilu.ch/details?code=HS231609,"Di, 19.09.2023, 16:15 - 18:00 Uhr, ZOOM
Di, 03.10.2023, 16:15 - 18:00 Uhr, 3.B47
Di, 24.10.2023, 16:15 - 18:00 Uhr, ZOOM
Fr, 24.11.2023, 14:15 - 16:00 Uhr, HS 12
Fr, 15.12.2023, 16:15 - 19:00 Uhr, 4.B02
Fr, 15.12.2023, 12:15 - 16:00 Uhr, 4.B02"
https://portal.unilu.ch/details?code=HS231642,"Fr, 29.09.2023, 14:15 - 18:00 Uhr, 4.B02
Fr, 03.11.2023, 14:15 - 18:00 Uhr, 4.B02
Di, 14.11.2023, 14:15 - 18:00 Uhr, HS 4"
https://portal.unilu.ch/details?code=HS231271,"Mo, 25.09.2023, 08:15 - 12:00 Uhr, 3.B58
Mo, 09.10.2023, 08:15 - 12:00 Uhr, 3.B58
Mo, 16.10.2023, 08:15 - 12:00 Uhr, 3.B58
Mo, 23.10.2023, 08:15 - 12:00 Uhr, 3.B58
Mo, 30.10.2023, 08:15 - 12:00 Uhr, 3.B58
Mo, 06.11.2023, 08:15 - 12:00 Uhr, 3.B58
Mo, 11.12.2023, 08:15 - 09:15 Uhr, HS 10 (Prüfung)"
https://portal.unilu.ch/details?code=HS231277,"Mo, 25.09.2023, 09:15 - 17:00 Uhr, HS 14
Di, 26.09.2023, 09:15 - 17:00 Uhr, 4.A05
Mi, 27.09.2023, 09:15 - 17:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231300,"Do, 21.09.2023, 14:15 - 16:00 Uhr, HS 7
Do, 28.09.2023, 14:15 - 16:00 Uhr, HS 7
Do, 05.10.2023, 14:15 - 16:00 Uhr, HS 7
Do, 05.10.2023, 16:15 - 18:00 Uhr, HS 7
Do, 19.10.2023, 14:15 - 16:00 Uhr, HS 7
Do, 19.10.2023, 16:15 - 18:00 Uhr, HS 7
Do, 02.11.2023, 14:15 - 16:00 Uhr, HS 7
Do, 09.11.2023, 14:15 - 16:00 Uhr, HS 7
Do, 09.11.2023, 16:15 - 18:00 Uhr, HS 7
Do, 16.11.2023, 14:15 - 16:00 Uhr, HS 7
Do, 23.11.2023, 14:15 - 16:00 Uhr, HS 7
Do, 23.11.2023, 16:15 - 18:00 Uhr, HS 7
Do, 30.11.2023, 14:15 - 16:00 Uhr, HS 7
Do, 07.12.2023, 14:15 - 16:00 Uhr, HS 7
Do, 07.12.2023, 16:15 - 18:00 Uhr, HS 7
Do, 14.12.2023, 14:15 - 15:45 Uhr, HS 7 (Prüfung)
Do, 14.12.2023, 14:15 - 15:45 Uhr, HS 3 (Prüfung)"
https://portal.unilu.ch/details?code=HS231263,"Sa, 18.11.2023, 09:15 - 13:00 Uhr, 4.B54
Fr, 01.12.2023, 09:15 - 13:00 Uhr, 4.A05
Fr, 01.12.2023, 14:15 - 18:00 Uhr, 4.A05
Sa, 02.12.2023, 09:15 - 13:00 Uhr, 4.A05
Fr, 15.12.2023, 09:15 - 13:00 Uhr, 3.B55
Fr, 22.12.2023, 09:15 - 13:00 Uhr, 4.B47"
https://portal.unilu.ch/details?code=HS231266,"Mo, 11.09.2023, 09:15 - 14:00 Uhr, HS 5
Di, 12.09.2023, 09:15 - 14:00 Uhr, HS 5
Mi, 13.09.2023, 09:15 - 14:00 Uhr, HS 5
Do, 14.09.2023, 09:15 - 14:00 Uhr, HS 5
Fr, 15.09.2023, 09:15 - 13:00 Uhr, HS 4"
https://portal.unilu.ch/details?code=HS231269,"Do, 21.09.2023, 12:15 - 16:00 Uhr, Inseliquai 10 214
Do, 05.10.2023, 12:15 - 16:00 Uhr, Inseliquai 10 214
Do, 26.10.2023, 12:15 - 16:00 Uhr, Inseliquai 10 214
Do, 09.11.2023, 12:15 - 16:00 Uhr, Inseliquai 10 214
Do, 30.11.2023, 12:15 - 16:00 Uhr, Inseliquai 10 214
Do, 14.12.2023, 12:15 - 16:00 Uhr, Inseliquai 10 214"
https://portal.unilu.ch/details?code=HS231236,"Mo, 25.09.2023, 12:15 - 14:00 Uhr, 4.B51
Mo, 09.10.2023, 12:15 - 14:00 Uhr, 4.B51
Mo, 16.10.2023, 12:15 - 14:00 Uhr, 4.B51
Mo, 23.10.2023, 12:15 - 14:00 Uhr, 4.B51
Mo, 30.10.2023, 12:15 - 14:00 Uhr, 4.B51
Mo, 06.11.2023, 12:15 - 14:00 Uhr, 4.B51
Mo, 13.11.2023, 12:15 - 14:00 Uhr, 4.B51
Mo, 20.11.2023, 12:15 - 14:00 Uhr, 4.B51
Mo, 27.11.2023, 12:15 - 14:00 Uhr, 4.B51
Mo, 04.12.2023, 12:15 - 14:00 Uhr, 4.B51
Mo, 11.12.2023, 12:15 - 14:00 Uhr, 4.B51"
https://portal.unilu.ch/details?code=HS231276,"Di, 19.09.2023, 10:15 - 12:00 Uhr, HS 12
Di, 26.09.2023, 08:15 - 12:00 Uhr, HS 12
Di, 03.10.2023, 08:15 - 12:00 Uhr, HS 12
Di, 17.10.2023, 08:15 - 12:00 Uhr, HS 12
Di, 24.10.2023, 08:15 - 12:00 Uhr, HS 12
Di, 31.10.2023, 10:15 - 12:00 Uhr, HS 12
Di, 07.11.2023, 08:15 - 12:00 Uhr, HS 12
Di, 14.11.2023, 10:15 - 12:00 Uhr, HS 12
Di, 21.11.2023, 08:15 - 12:00 Uhr, HS 12
Di, 28.11.2023, 10:15 - 12:00 Uhr, HS 12
Di, 05.12.2023, 08:15 - 12:00 Uhr, HS 12
Di, 12.12.2023, 10:15 - 12:00 Uhr, HS 12
Di, 19.12.2023, 08:15 - 09:45 Uhr, HS 12 (Prüfung)"
https://portal.unilu.ch/details?code=HS231278,"Di, 29.08.2023, 09:15 - 16:00 Uhr, Inseliquai 10 214
Di, 29.08.2023, 09:15 - 16:00 Uhr, Inseliquai 10 220
Mi, 30.08.2023, 09:15 - 16:00 Uhr, Inseliquai 10 214
Mi, 30.08.2023, 09:15 - 16:00 Uhr, Inseliquai 10 220
Do, 31.08.2023, 09:15 - 16:00 Uhr, Inseliquai 10 214
Do, 31.08.2023, 09:15 - 16:00 Uhr, Inseliquai 10 220
Fr, 01.09.2023, 09:15 - 16:00 Uhr, Inseliquai 10 214
Fr, 01.09.2023, 09:15 - 16:00 Uhr, Inseliquai 10 220"
https://portal.unilu.ch/details?code=HS231050,"Fr, 13.10.2023, 16:15 - 20:00 Uhr, HS 9
Sa, 14.10.2023, 10:15 - 14:00 Uhr, HS 9
Fr, 10.11.2023, 16:15 - 20:00 Uhr, HS 9
Sa, 11.11.2023, 10:15 - 14:00 Uhr, HS 9
Fr, 24.11.2023, 16:15 - 20:00 Uhr, HS 9"
https://portal.unilu.ch/details?code=HS231225,"Mo, 28.08.2023, 08:15 - 14:00 Uhr, 4.A05
Di, 29.08.2023, 08:15 - 14:00 Uhr, 4.A05
Mi, 30.08.2023, 08:15 - 14:00 Uhr, 4.A05
Do, 31.08.2023, 08:15 - 14:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231300,"Do, 21.09.2023, 14:15 - 16:00 Uhr, HS 7
Do, 28.09.2023, 14:15 - 16:00 Uhr, HS 7
Do, 05.10.2023, 14:15 - 16:00 Uhr, HS 7
Do, 05.10.2023, 16:15 - 18:00 Uhr, HS 7
Do, 19.10.2023, 14:15 - 16:00 Uhr, HS 7
Do, 19.10.2023, 16:15 - 18:00 Uhr, HS 7
Do, 02.11.2023, 14:15 - 16:00 Uhr, HS 7
Do, 09.11.2023, 14:15 - 16:00 Uhr, HS 7
Do, 09.11.2023, 16:15 - 18:00 Uhr, HS 7
Do, 16.11.2023, 14:15 - 16:00 Uhr, HS 7
Do, 23.11.2023, 14:15 - 16:00 Uhr, HS 7
Do, 23.11.2023, 16:15 - 18:00 Uhr, HS 7
Do, 30.11.2023, 14:15 - 16:00 Uhr, HS 7
Do, 07.12.2023, 14:15 - 16:00 Uhr, HS 7
Do, 07.12.2023, 16:15 - 18:00 Uhr, HS 7
Do, 14.12.2023, 14:15 - 15:45 Uhr, HS 7 (Prüfung)
Do, 14.12.2023, 14:15 - 15:45 Uhr, HS 3 (Prüfung)"
https://portal.unilu.ch/details?code=HS231265,"Mi, 25.10.2023, 10:15 - 18:00 Uhr, 4.A05
Do, 26.10.2023, 10:15 - 18:00 Uhr, HS 3
Di, 21.11.2023, 12:00 - 18:00 Uhr, HS 4
Mi, 22.11.2023, 10:15 - 18:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231077,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231062,"wöchentlich (Mi), ab 20.09.2023, 16:15 - 19:00 Uhr, 4.B47"
https://portal.unilu.ch/details?code=HS231082,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231073,"wöchentlich (Mo), ab 18.09.2023, 08:15 - 10:00 Uhr, 4.B54"
https://portal.unilu.ch/details?code=HS231060,"Do, 11.05.2023, 12:15 - 13:00 Uhr, 4.B01 (Einführungsveranstaltung)"
https://portal.unilu.ch/details?code=HS231057,"wöchentlich (Mo), ab 18.09.2023, 12:15 - 14:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231120,"wöchentlich (Mi), ab 20.09.2023, 10:15 - 12:00 Uhr, 4.B55"
https://portal.unilu.ch/details?code=HS231063,"Mo, 18.09.2023, 10:15 - 12:00 Uhr, 4.B02
Mo, 25.09.2023, 10:15 - 12:00 Uhr, 4.B02
Mo, 09.10.2023, 10:15 - 12:00 Uhr, 4.B02
Mo, 16.10.2023, 10:15 - 12:00 Uhr, 4.B02
Mo, 23.10.2023, 10:15 - 12:00 Uhr, 4.B02
Mo, 30.10.2023, 10:15 - 12:00 Uhr, 4.B02
Mo, 06.11.2023, 10:15 - 12:00 Uhr, 4.B02
Mo, 13.11.2023, 10:15 - 12:00 Uhr, 4.B02
Mo, 20.11.2023, 10:15 - 12:00 Uhr, 4.B02
Mo, 27.11.2023, 10:15 - 12:00 Uhr, 4.B02
Mo, 04.12.2023, 10:15 - 12:00 Uhr, 4.B02
Mo, 11.12.2023, 10:15 - 12:00 Uhr, 4.A05"
https://portal.unilu.ch/details?code=HS231080,"Do, 05.10.2023, 14:15 - 18:00 Uhr, 3.B58
Fr, 06.10.2023, 09:15 - 13:00 Uhr, HS 2
Sa, 07.10.2023, 09:15 - 13:00 Uhr, 4.B54
Do, 26.10.2023, 14:15 - 18:00 Uhr, 3.B58
Fr, 27.10.2023, 10:15 - 13:00 Uhr, HS 5
Fr, 27.10.2023, 13:15 - 17:00 Uhr, HS 2
Sa, 28.10.2023, 09:15 - 13:00 Uhr, 4.B54"
https://portal.unilu.ch/details?code=HS231083,"wöchentlich (Do), ab 28.09.2023, 12:15 - 14:00 Uhr, 4.B54"
https://portal.unilu.ch/details?code=HS231072,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231068,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231064,"wöchentlich (Di), ab 19.09.2023, 08:15 - 10:00 Uhr, 4.B47"
https://portal.unilu.ch/details?code=HS231075,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231058,"Do, 11.05.2023, 13:15 - 14:00 Uhr, 4.B01 (Einführungsveranstaltung)
Fr, 22.09.2023, 12:15 - 13:00 Uhr, 4.B01"
https://portal.unilu.ch/details?code=HS231078,"wöchentlich (Do), ab 21.09.2023, 16:15 - 18:00 Uhr, 4.B51"
https://portal.unilu.ch/details?code=HS231074,"Fr, 22.09.2023, 10:15 - 12:00 Uhr, 4.B51
Fr, 29.09.2023, 10:15 - 12:00 Uhr, 4.B51
Fr, 06.10.2023, 10:15 - 12:00 Uhr, 4.B51
Fr, 13.10.2023, 10:15 - 12:00 Uhr, 4.B51
Fr, 20.10.2023, 10:15 - 12:00 Uhr, 4.B51
Fr, 27.10.2023, 10:15 - 12:00 Uhr, 4.B51
Fr, 03.11.2023, 10:15 - 12:00 Uhr, 4.B51
Fr, 10.11.2023, 10:15 - 12:00 Uhr, HS 12
Fr, 17.11.2023, 10:15 - 12:00 Uhr, 4.B51
Fr, 24.11.2023, 10:15 - 12:00 Uhr, HS 12
Fr, 01.12.2023, 10:15 - 12:00 Uhr, 4.B51
Fr, 15.12.2023, 10:15 - 12:00 Uhr, 4.B51"
https://portal.unilu.ch/details?code=HS231061,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231059,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231111,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231069,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231119,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231081,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231106,"wöchentlich (Mo), ab 18.09.2023, 10:15 - 12:00 Uhr, 4.B54"
https://portal.unilu.ch/details?code=HS231453,"wöchentlich (Mi), ab 20.09.2023, 12:15 - 14:00 Uhr, 4.B02"
https://portal.unilu.ch/details?code=HS231452,"wöchentlich (Mi), ab 20.09.2023, 10:15 - 12:00 Uhr, HS 11"
https://portal.unilu.ch/details?code=HS231455,"wöchentlich (Mi), ab 20.09.2023, 16:15 - 18:00 Uhr, 3.B47"
https://portal.unilu.ch/details?code=HS231449,"wöchentlich (Di), ab 19.09.2023, 12:15 - 14:00 Uhr, 3.B47"
https://portal.unilu.ch/details?code=HS231446,"wöchentlich (Mo), ab 18.09.2023, 14:15 - 16:00 Uhr, 3.B55"
https://portal.unilu.ch/details?code=HS231451,"wöchentlich (Di), ab 19.09.2023, 16:15 - 18:00 Uhr, 3.B52"
https://portal.unilu.ch/details?code=HS231442,"Fr, 22.09.2023, 12:15 - 14:00 Uhr, 4.B54
Fr, 29.09.2023, 12:15 - 14:00 Uhr, 4.B54
Fr, 06.10.2023, 12:15 - 14:00 Uhr, 4.B54
Fr, 13.10.2023, 12:15 - 14:00 Uhr, 4.B54
Fr, 20.10.2023, 12:15 - 14:00 Uhr, 4.B54
Fr, 27.10.2023, 12:15 - 14:00 Uhr, 4.B54
Fr, 03.11.2023, 12:15 - 14:00 Uhr, 4.B02
Fr, 03.11.2023, 12:15 - 14:00 Uhr, 4.B54
Fr, 10.11.2023, 12:15 - 14:00 Uhr, 4.B54
Fr, 10.11.2023, 12:15 - 14:00 Uhr, 4.B02
Fr, 17.11.2023, 12:15 - 14:00 Uhr, 4.B54
Fr, 24.11.2023, 12:15 - 14:00 Uhr, 4.B54
Fr, 01.12.2023, 12:15 - 14:00 Uhr, 4.B54
Fr, 15.12.2023, 12:15 - 14:00 Uhr, 4.B54
Fr, 22.12.2023, 12:15 - 14:00 Uhr, 4.B54"
https://portal.unilu.ch/details?code=HS231456,"14-täglich (Do), ab 21.09.2023, 12:15 - 14:00 Uhr, HS 14"
https://portal.unilu.ch/details?code=HS231444,"wöchentlich (Mo), ab 18.09.2023, 12:15 - 14:00 Uhr, 4.B54"
https://portal.unilu.ch/details?code=HS231450,"wöchentlich (Di), ab 19.09.2023, 14:15 - 16:00 Uhr, HS 14"
https://portal.unilu.ch/details?code=HS231436,"wöchentlich (Mi), ab 20.09.2023, 12:15 - 14:00 Uhr, 4.B01"
https://portal.unilu.ch/details?code=HS231448,"wöchentlich (Di), ab 19.09.2023, 10:15 - 12:00 Uhr, HS 11"
https://portal.unilu.ch/details?code=HS231443,"wöchentlich (Mo), ab 18.09.2023, 10:15 - 12:00 Uhr, 4.B47"
https://portal.unilu.ch/details?code=HS231457,"Do, 21.09.2023, 14:15 - 16:00 Uhr, 4.B01
Do, 28.09.2023, 14:15 - 16:00 Uhr, 4.B01
Do, 05.10.2023, 14:15 - 16:00 Uhr, 4.B01
Do, 12.10.2023, 14:15 - 16:00 Uhr, 4.B01
Do, 19.10.2023, 14:15 - 16:00 Uhr, 4.B01
Do, 26.10.2023, 14:15 - 16:00 Uhr, HS 4
Do, 02.11.2023, 14:15 - 16:00 Uhr, 4.B01
Do, 09.11.2023, 14:15 - 16:00 Uhr, 4.B01
Do, 16.11.2023, 14:15 - 16:00 Uhr, 4.B01
Do, 23.11.2023, 14:15 - 16:00 Uhr, 4.B01
Do, 30.11.2023, 14:15 - 16:00 Uhr, 4.B01
Do, 07.12.2023, 14:15 - 16:00 Uhr, 4.B01
Do, 14.12.2023, 14:15 - 16:00 Uhr, 4.B01
Do, 21.12.2023, 14:15 - 16:00 Uhr, 4.B01"
https://portal.unilu.ch/details?code=HS231632,"Mo, 25.09.2023, 16:15 - 18:00 Uhr, HS 13
Fr, 06.10.2023, 10:15 - 17:00 Uhr, 4.B55
Sa, 07.10.2023, 09:15 - 16:00 Uhr, 4.B55
Fr, 27.10.2023, 10:15 - 17:00 Uhr, HS 11
Sa, 28.10.2023, 09:15 - 16:00 Uhr, 4.B55"
https://portal.unilu.ch/details?code=HS231524,"wöchentlich (Do), ab 28.09.2023, 10:15 - 12:00 Uhr, 3.B01"
https://portal.unilu.ch/details?code=HS231549,"wöchentlich (Di), ab 19.09.2023, 12:15 - 14:00 Uhr, 3.B55"
https://portal.unilu.ch/details?code=HS231514,"wöchentlich (Mi), ab 20.09.2023, 10:15 - 12:00 Uhr, HS 13"
https://portal.unilu.ch/details?code=HS231544,"Do, 21.09.2023, 14:15 - 16:00 Uhr, HS 2
Do, 28.09.2023, 14:15 - 16:00 Uhr, HS 2
Do, 05.10.2023, 14:15 - 16:00 Uhr, HS 2
Do, 12.10.2023, 14:15 - 16:00 Uhr, 3.B58
Do, 19.10.2023, 14:15 - 16:00 Uhr, HS 2
Do, 26.10.2023, 14:15 - 16:00 Uhr, HS 2
Do, 02.11.2023, 14:15 - 16:00 Uhr, HS 2
Do, 09.11.2023, 14:15 - 16:00 Uhr, HS 2
Do, 16.11.2023, 14:15 - 16:00 Uhr, HS 2
Do, 23.11.2023, 14:15 - 16:00 Uhr, HS 2
Do, 30.11.2023, 14:15 - 16:00 Uhr, HS 2
Do, 07.12.2023, 14:15 - 16:00 Uhr, HS 2
Do, 14.12.2023, 14:15 - 16:00 Uhr, HS 2
Do, 21.12.2023, 14:15 - 18:00 Uhr, HS 7"
https://portal.unilu.ch/details?code=HS231616,"Fr, 22.09.2023, 10:15 - 12:00 Uhr, ZOOM
Fr, 06.10.2023, 10:15 - 17:00 Uhr, 4.B01
Sa, 07.10.2023, 09:15 - 16:00 Uhr, 4.B01
Fr, 15.12.2023, 10:15 - 17:00 Uhr, 4.B01
Sa, 16.12.2023, 09:15 - 16:00 Uhr, 4.B01"
https://portal.unilu.ch/details?code=HS231628,"Fr, 24.11.2023, 10:15 - 17:00 Uhr, 4.A05
Sa, 25.11.2023, 09:15 - 16:00 Uhr, 3.B47"
https://portal.unilu.ch/details?code=HS231519,"wöchentlich (Di), ab 19.09.2023, 18:15 - 20:00 Uhr, 3.B55"
https://portal.unilu.ch/details?code=HS231523,"wöchentlich (Mo), ab 18.09.2023, 16:15 - 18:00 Uhr, 3.B01"
https://portal.unilu.ch/details?code=HS231669,"Do, 28.09.2023, 16:15 - 18:00 Uhr, 4.B54
Do, 05.10.2023, 16:15 - 18:00 Uhr, 3.B48
Do, 12.10.2023, 16:15 - 18:00 Uhr, 3.B48
Do, 19.10.2023, 16:15 - 18:00 Uhr, 3.B48
Do, 26.10.2023, 16:15 - 18:00 Uhr, 3.B48
Do, 02.11.2023, 16:15 - 18:00 Uhr, 3.B48
Do, 09.11.2023, 16:15 - 18:00 Uhr, 3.B48
Do, 16.11.2023, 16:15 - 18:00 Uhr, 3.B48
Do, 23.11.2023, 16:15 - 18:00 Uhr, 3.B48
Do, 30.11.2023, 16:15 - 18:00 Uhr, 3.B48
Do, 07.12.2023, 16:15 - 18:00 Uhr, 3.B48
Do, 14.12.2023, 16:15 - 18:00 Uhr, 3.B48
Do, 21.12.2023, 16:15 - 18:00 Uhr, 3.B48"
https://portal.unilu.ch/details?code=HS231550,"wöchentlich (Mo), ab 18.09.2023, 10:15 - 12:00 Uhr, 3.B01"
https://portal.unilu.ch/details?code=HS231547,"wöchentlich (Mi), ab 20.09.2023, 16:15 - 18:00 Uhr, HS 11"
https://portal.unilu.ch/details?code=HS231610,"Fr, 27.10.2023, 10:15 - 17:00 Uhr, 4.B01
Sa, 28.10.2023, 09:15 - 16:00 Uhr, 4.B01
Fr, 01.12.2023, 10:15 - 17:00 Uhr, Externer Standort
Sa, 02.12.2023, 09:15 - 16:00 Uhr, 4.B01"
https://portal.unilu.ch/details?code=HS231551,"wöchentlich (Mi), ab 20.09.2023, 12:15 - 14:00 Uhr, 3.B55"
https://portal.unilu.ch/details?code=HS231672,"wöchentlich (Mo), ab 18.09.2023, 12:15 - 14:00 Uhr, 3.B48"
https://portal.unilu.ch/details?code=HS231613,"Fr, 13.10.2023, 10:15 - 17:00 Uhr, 4.B47
Sa, 14.10.2023, 09:15 - 16:00 Uhr, 4.B47
Fr, 17.11.2023, 10:15 - 17:00 Uhr, HS 2
Sa, 18.11.2023, 09:15 - 16:00 Uhr, 4.B47"
https://portal.unilu.ch/details?code=HS231612,"Fr, 13.10.2023, 09:15 - 17:00 Uhr, 4.B01
Sa, 14.10.2023, 09:15 - 16:00 Uhr, 4.B01
Fr, 24.11.2023, 12:00 - 18:00 Uhr, 3.B47
Sa, 25.11.2023, 09:00 - 16:00 Uhr, 4.B54"
https://portal.unilu.ch/details?code=HS231611,"Fr, 03.11.2023, 10:15 - 17:00 Uhr, Inseliquai 10 220
Sa, 04.11.2023, 09:15 - 16:00 Uhr, Inseliquai 10 220
Fr, 24.11.2023, 10:00 - 17:00 Uhr, 3.B52
Sa, 25.11.2023, 09:15 - 16:00 Uhr, 3.B52"
https://portal.unilu.ch/details?code=HS231515,"Di, 19.09.2023, 16:15 - 18:00 Uhr, 3.B58
Di, 26.09.2023, 16:15 - 18:00 Uhr, 3.B58
Di, 03.10.2023, 16:15 - 18:00 Uhr, 3.B58
Di, 10.10.2023, 16:15 - 18:00 Uhr, 3.B58
Di, 17.10.2023, 16:15 - 18:00 Uhr, 3.B58
Di, 24.10.2023, 16:15 - 18:00 Uhr, HS 8
Di, 31.10.2023, 16:15 - 18:00 Uhr, 3.B58
Di, 07.11.2023, 16:15 - 18:00 Uhr, 3.B58
Di, 14.11.2023, 16:15 - 18:00 Uhr, 3.B58
Di, 21.11.2023, 16:15 - 18:00 Uhr, 3.B58
Di, 28.11.2023, 16:15 - 18:00 Uhr, 3.B58
Di, 05.12.2023, 16:15 - 18:00 Uhr, 3.B58
Di, 12.12.2023, 16:15 - 18:00 Uhr, 3.B58
Di, 19.12.2023, 16:15 - 18:00 Uhr, 3.B58"
https://portal.unilu.ch/details?code=HS231516,"wöchentlich (Di), ab 19.09.2023, 10:15 - 12:00 Uhr, 3.B01"
https://portal.unilu.ch/details?code=HS231518,"Mi, 18.10.2023, 10:15 - 18:00 Uhr, HS 4
Mi, 20.12.2023, 10:15 - 18:00 Uhr, HS 4"
https://portal.unilu.ch/details?code=HS231554,"wöchentlich (Di), ab 19.09.2023, 14:15 - 16:00 Uhr, HS 11"
https://portal.unilu.ch/details?code=HS231520,"Di, 19.09.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 26.09.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 03.10.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 10.10.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 17.10.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 24.10.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 31.10.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 07.11.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 14.11.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 21.11.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 28.11.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 05.12.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 12.12.2023, 14:15 - 16:00 Uhr, 4.B01
Di, 19.12.2023, 14:15 - 16:00 Uhr, 4.B01"
https://portal.unilu.ch/details?code=HS231578,Outer TR Element not found
https://portal.unilu.ch/details?code=HS231552,"wöchentlich (Mi), ab 20.09.2023, 10:15 - 12:00 Uhr, 3.B01"
https://portal.unilu.ch/details?code=HS231522,"wöchentlich (Mo), ab 18.09.2023, 14:15 - 16:00 Uhr, 4.B51"
https://portal.unilu.ch/details?code=HS231407,"Fr, 22.09.2023, 10:15 - 12:00 Uhr, 3.B01
Fr, 29.09.2023, 10:15 - 12:00 Uhr, 3.B01
Fr, 06.10.2023, 10:15 - 12:00 Uhr, 3.B01
Fr, 13.10.2023, 10:15 - 12:00 Uhr, 3.B01
Fr, 20.10.2023, 10:15 - 12:00 Uhr, 3.B01
Fr, 27.10.2023, 10:15 - 12:00 Uhr, 3.B01
Fr, 10.11.2023, 10:15 - 12:00 Uhr, 3.B01
Fr, 17.11.2023, 10:15 - 12:00 Uhr, 3.B01
Fr, 24.11.2023, 10:15 - 12:00 Uhr, 4.B46
Fr, 01.12.2023, 10:15 - 12:00 Uhr, 3.B01
Fr, 22.12.2023, 10:15 - 12:00 Uhr, 3.B01"
